gene_id	go_id
Potri.001G067700	GO:0046872
Potri.001G067800	GO:0000166
Potri.001G067800	GO:0004812
Potri.001G067800	GO:0005524
Potri.001G067800	GO:0006418
Potri.001G067900	GO:0008121
Potri.001G067900	GO:0016491
Potri.001G067900	GO:0016679
Potri.001G067900	GO:0051537
Potri.001G067900	GO:0055114
Potri.001G068200	GO:0005975
Potri.001G068300	GO:0006457
Potri.001G068400	GO:0005506
Potri.001G068400	GO:0016705
Potri.001G068400	GO:0020037
Potri.001G068400	GO:0055114
Potri.001G068600	GO:0005215
Potri.001G068600	GO:0006810
Potri.001G068600	GO:0016020
Potri.001G068700	GO:0005515
Potri.001G068700	GO:0008270
Potri.001G069100	GO:0003735
Potri.001G069100	GO:0005622
Potri.001G069100	GO:0005840
Potri.001G069100	GO:0006412
Potri.001G069200	GO:0016787
Potri.001G069300	GO:0003700
Potri.001G069300	GO:0006355
Potri.001G069500	GO:0004842
Potri.001G069500	GO:0016567
Potri.001G069600	GO:0015079
Potri.001G069600	GO:0016020
Potri.001G069600	GO:0071805
Potri.001G069700	GO:0015079
Potri.001G069700	GO:0016020
Potri.001G069700	GO:0071805
Potri.001G069800	GO:0015079
Potri.001G069800	GO:0016020
Potri.001G069800	GO:0071805
Potri.001G070100	GO:0008270
Potri.001G070300	GO:0016021
Potri.001G070300	GO:0016125
Potri.001G070300	GO:0047750
Potri.001G070400	GO:0005515
Potri.001G070500	GO:0003677
Potri.001G070500	GO:0003678
Potri.001G070500	GO:0005524
Potri.001G070500	GO:0005634
Potri.001G070500	GO:0006260
Potri.001G070500	GO:0006270
Potri.001G070500	GO:0042555
Potri.001G070600	GO:0005509
Potri.001G070600	GO:0005783
Potri.001G070600	GO:0006457
Potri.001G070600	GO:0051082
Potri.001G070900	GO:0004601
Potri.001G070900	GO:0016491
Potri.001G070900	GO:0050664
Potri.001G070900	GO:0055114
Potri.001G071000	GO:0004553
Potri.001G071000	GO:0005618
Potri.001G071000	GO:0005975
Potri.001G071000	GO:0006073
Potri.001G071000	GO:0016762
Potri.001G071000	GO:0048046
Potri.001G071100	GO:0003735
Potri.001G071100	GO:0005622
Potri.001G071100	GO:0005840
Potri.001G071100	GO:0006412
Potri.001G071700	GO:0005515
Potri.001G072000	GO:0005737
Potri.001G072000	GO:0006415
Potri.001G072000	GO:0016149
Potri.001G072800	GO:0019867
Potri.001G072900	GO:0000166
Potri.001G072900	GO:0004830
Potri.001G072900	GO:0005524
Potri.001G072900	GO:0005737
Potri.001G072900	GO:0006436
Potri.001G073100	GO:0003883
Potri.001G073100	GO:0006221
Potri.001G073100	GO:0006541
Potri.001G073100	GO:0016787
Potri.001G073200	GO:0004222
Potri.001G073200	GO:0006508
Potri.001G073200	GO:0016020
Potri.001G073300	GO:0005885
Potri.001G073300	GO:0015629
Potri.001G073300	GO:0030833
Potri.001G073300	GO:0034314
Potri.001G073500	GO:0005634
Potri.001G073500	GO:0006367
Potri.001G073600	GO:0004672
Potri.001G073600	GO:0005515
Potri.001G073600	GO:0005524
Potri.001G073600	GO:0006468
Potri.001G073800	GO:0005515
Potri.001G073900	GO:0046658
Potri.001G073900	GO:0051716
Potri.001G074000	GO:0003677
Potri.001G074000	GO:0003678
Potri.001G074000	GO:0005524
Potri.001G074000	GO:0005634
Potri.001G074000	GO:0006260
Potri.001G074000	GO:0006270
Potri.001G074000	GO:0042555
Potri.001G074100	GO:0005215
Potri.001G074100	GO:0016021
Potri.001G074400	GO:0016788
Potri.001G074700	GO:0006284
Potri.001G074700	GO:0008725
Potri.001G075000	GO:0004672
Potri.001G075000	GO:0005515
Potri.001G075000	GO:0005524
Potri.001G075000	GO:0006468
Potri.001G075100	GO:0004601
Potri.001G075100	GO:0006979
Potri.001G075100	GO:0020037
Potri.001G075100	GO:0055114
Potri.001G075300	GO:0005515
Potri.001G075500	GO:0006457
Potri.001G076100	GO:0003333
Potri.001G076100	GO:0006810
Potri.001G076100	GO:0015171
Potri.001G076100	GO:0016020
Potri.001G076100	GO:0055085
Potri.001G077900	GO:0003700
Potri.001G077900	GO:0006355
Potri.001G077900	GO:0043565
Potri.001G078500	GO:0005507
Potri.001G078800	GO:0006952
Potri.001G078800	GO:0016021
Potri.001G078900	GO:0004553
Potri.001G078900	GO:0005975
Potri.001G079000	GO:0016491
Potri.001G079000	GO:0055114
Potri.001G079300	GO:0005515
Potri.001G079600	GO:0003700
Potri.001G079600	GO:0006355
Potri.001G079800	GO:0003700
Potri.001G079800	GO:0006355
Potri.001G079900	GO:0003700
Potri.001G079900	GO:0006355
Potri.001G080000	GO:0012511
Potri.001G080000	GO:0016021
Potri.001G080400	GO:0005525
Potri.001G080400	GO:0007264
Potri.001G080600	GO:0016491
Potri.001G080600	GO:0055114
Potri.001G080700	GO:0009055
Potri.001G080900	GO:0003677
Potri.001G080900	GO:0006355
Potri.001G081000	GO:0003676
Potri.001G081200	GO:0000287
Potri.001G081200	GO:0004012
Potri.001G081200	GO:0005524
Potri.001G081200	GO:0015914
Potri.001G081200	GO:0016021
Potri.001G081300	GO:0000226
Potri.001G081300	GO:0000922
Potri.001G081300	GO:0005815
Potri.001G081500	GO:0009522
Potri.001G081500	GO:0009538
Potri.001G081500	GO:0015979
Potri.001G081600	GO:0000079
Potri.001G081600	GO:0006355
Potri.001G081600	GO:0019901
Potri.001G081900	GO:0006886
Potri.001G081900	GO:0016192
Potri.001G082100	GO:0000398
Potri.001G082200	GO:0005515
Potri.001G082200	GO:0008270
Potri.001G082400	GO:0055085
Potri.001G082700	GO:0005524
Potri.001G082700	GO:0005634
Potri.001G082700	GO:0006351
Potri.001G082700	GO:0006355
Potri.001G082700	GO:0032502
Potri.001G082800	GO:0006352
Potri.001G082800	GO:0006355
Potri.001G082800	GO:0008270
Potri.001G082900	GO:0004672
Potri.001G082900	GO:0006468
Potri.001G083100	GO:0007186
Potri.001G083100	GO:0016021
Potri.001G083100	GO:0019236
Potri.001G083200	GO:0004553
Potri.001G083200	GO:0005975
Potri.001G083500	GO:0046983
Potri.001G083700	GO:0003677
Potri.001G083700	GO:0003700
Potri.001G083700	GO:0006355
Potri.001G083700	GO:0043565
Potri.001G083800	GO:0001104
Potri.001G083800	GO:0006357
Potri.001G083800	GO:0016592
Potri.001G083900	GO:0005506
Potri.001G083900	GO:0016705
Potri.001G083900	GO:0020037
Potri.001G083900	GO:0055114
Potri.001G084000	GO:0009058
Potri.001G084000	GO:0030170
Potri.001G084400	GO:0055085
Potri.001G084700	GO:0004672
Potri.001G084700	GO:0005524
Potri.001G084700	GO:0006468
Potri.001G084900	GO:0003824
Potri.001G085000	GO:0015098
Potri.001G085000	GO:0015689
Potri.001G085000	GO:0016021
Potri.001G085100	GO:0009055
Potri.001G085200	GO:0006139
Potri.001G085200	GO:0008168
Potri.001G085500	GO:0004672
Potri.001G085500	GO:0005524
Potri.001G085500	GO:0006468
Potri.001G085600	GO:0005515
Potri.001G085900	GO:0015743
Potri.001G086100	GO:0005515
Potri.001G086200	GO:0003677
Potri.001G086200	GO:0003899
Potri.001G086200	GO:0006351
Potri.001G086300	GO:0005789
Potri.001G086300	GO:0016021
Potri.001G086400	GO:0003677
Potri.001G086400	GO:0006355
Potri.001G086500	GO:0003676
Potri.001G086600	GO:0005515
Potri.001G086800	GO:0005507
Potri.001G086800	GO:0006412
Potri.001G086800	GO:0008168
Potri.001G086900	GO:0008152
Potri.001G086900	GO:0016491
Potri.001G087100	GO:0004555
Potri.001G087100	GO:0005991
Potri.001G087300	GO:0005524
Potri.001G087300	GO:0016887
Potri.001G087400	GO:0006807
Potri.001G087400	GO:0016810
Potri.001G087600	GO:0000272
Potri.001G087600	GO:0016161
Potri.001G087900	GO:0005515
Potri.001G088000	GO:0004672
Potri.001G088000	GO:0005524
Potri.001G088000	GO:0006468
Potri.001G088200	GO:0005838
Potri.001G088200	GO:0006508
Potri.001G088300	GO:0003735
Potri.001G088300	GO:0005840
Potri.001G088300	GO:0006412
Potri.001G088300	GO:0019843
Potri.001G088400	GO:0005515
Potri.001G088400	GO:0008270
Potri.001G088500	GO:0016020
Potri.001G088500	GO:0016760
Potri.001G088500	GO:0030244
Potri.001G088600	GO:0003677
Potri.001G088600	GO:0005634
Potri.001G088600	GO:0006355
Potri.001G088600	GO:0009725
Potri.001G089100	GO:0004553
Potri.001G089100	GO:0005975
Potri.001G089200	GO:0003824
Potri.001G089400	GO:0003677
Potri.001G089400	GO:0003713
Potri.001G089400	GO:0006355
Potri.001G089800	GO:0004222
Potri.001G089800	GO:0005524
Potri.001G089800	GO:0006508
Potri.001G089800	GO:0016887
Potri.001G089900	GO:0005515
Potri.001G089900	GO:0046872
Potri.001G090000	GO:0004471
Potri.001G090000	GO:0055114
Potri.001G090300	GO:0005515
Potri.001G090300	GO:0016773
Potri.001G090500	GO:0006629
Potri.001G090600	GO:0003924
Potri.001G090600	GO:0005525
Potri.001G090700	GO:0003854
Potri.001G090700	GO:0006694
Potri.001G090700	GO:0016616
Potri.001G090700	GO:0055114
Potri.001G091000	GO:0004550
Potri.001G091000	GO:0006165
Potri.001G091000	GO:0006183
Potri.001G091000	GO:0006228
Potri.001G091000	GO:0006241
Potri.001G091600	GO:0008270
Potri.001G091700	GO:0005515
Potri.001G091700	GO:0008270
Potri.001G091700	GO:0030247
Potri.001G091800	GO:0016021
Potri.001G091800	GO:0051205
Potri.001G091900	GO:0003824
Potri.001G091900	GO:0008152
Potri.001G092100	GO:0004722
Potri.001G092100	GO:0006470
Potri.001G092200	GO:0004553
Potri.001G092200	GO:0005975
Potri.001G092200	GO:0030246
Potri.001G092400	GO:0003700
Potri.001G092400	GO:0006355
Potri.001G092900	GO:0003700
Potri.001G092900	GO:0006355
Potri.001G092900	GO:0043565
Potri.001G093300	GO:0003824
Potri.001G093300	GO:0050662
Potri.001G094400	GO:0005622
Potri.001G094400	GO:0006396
Potri.001G094500	GO:0004672
Potri.001G094500	GO:0005515
Potri.001G094500	GO:0005524
Potri.001G094500	GO:0006468
Potri.001G094600	GO:0000139
Potri.001G094600	GO:0005351
Potri.001G094600	GO:0008643
Potri.001G094600	GO:0016021
Potri.001G094800	GO:0003700
Potri.001G094800	GO:0006355
Potri.001G095200	GO:0004672
Potri.001G095200	GO:0005515
Potri.001G095200	GO:0005524
Potri.001G095200	GO:0006468
Potri.001G095300	GO:0005975
Potri.001G095300	GO:0016853
Potri.001G095400	GO:0006486
Potri.001G095400	GO:0008378
Potri.001G095400	GO:0016020
Potri.001G095500	GO:0005525
Potri.001G095600	GO:0005524
Potri.001G095600	GO:0006810
Potri.001G095600	GO:0016021
Potri.001G095600	GO:0016887
Potri.001G095600	GO:0042626
Potri.001G095600	GO:0055085
Potri.001G095700	GO:0005524
Potri.001G095700	GO:0016887
Potri.001G095800	GO:0004616
Potri.001G095800	GO:0006098
Potri.001G095800	GO:0050661
Potri.001G095800	GO:0055114
Potri.001G095900	GO:0003924
Potri.001G095900	GO:0005525
Potri.001G096100	GO:0005515
Potri.001G096400	GO:0006812
Potri.001G096400	GO:0015299
Potri.001G096400	GO:0016021
Potri.001G096400	GO:0055085
Potri.001G097100	GO:0016020
Potri.001G097300	GO:0015743
Potri.001G097400	GO:0004672
Potri.001G097400	GO:0005524
Potri.001G097400	GO:0006468
Potri.001G097500	GO:0016020
Potri.001G097600	GO:0006281
Potri.001G097600	GO:0006310
Potri.001G097600	GO:0009378
Potri.001G097800	GO:0003735
Potri.001G097800	GO:0005840
Potri.001G097800	GO:0006412
Potri.001G097800	GO:0008097
Potri.001G097900	GO:0004553
Potri.001G097900	GO:0005975
Potri.001G098300	GO:0004601
Potri.001G098300	GO:0016491
Potri.001G098300	GO:0050664
Potri.001G098300	GO:0055114
Potri.001G098600	GO:0016787
Potri.001G098700	GO:0005515
Potri.001G098800	GO:0004553
Potri.001G098800	GO:0005975
Potri.001G099000	GO:0003700
Potri.001G099000	GO:0006355
Potri.001G099000	GO:0043565
Potri.001G099100	GO:0000737
Potri.001G099100	GO:0003677
Potri.001G099100	GO:0003824
Potri.001G099100	GO:0005524
Potri.001G099100	GO:0005694
Potri.001G099100	GO:0006259
Potri.001G099300	GO:0008685
Potri.001G099300	GO:0016114
Potri.001G099400	GO:0009058
Potri.001G099400	GO:0030170
Potri.001G099500	GO:0030001
Potri.001G099500	GO:0046872
Potri.001G099600	GO:0016491
Potri.001G099600	GO:0055114
Potri.001G099900	GO:0004672
Potri.001G099900	GO:0006468
Potri.001G100200	GO:0005506
Potri.001G100200	GO:0006633
Potri.001G100200	GO:0016491
Potri.001G100200	GO:0055114
Potri.001G100700	GO:0016020
Potri.001G100700	GO:0016757
Potri.001G100800	GO:0003677
Potri.001G100800	GO:0006355
Potri.001G101000	GO:0005515
Potri.001G101000	GO:0008270
Potri.001G101200	GO:0005515
Potri.001G101300	GO:0003677
Potri.001G101300	GO:0005524
Potri.001G101300	GO:0016787
Potri.001G101400	GO:0006886
Potri.001G101400	GO:0016192
Potri.001G101400	GO:0030117
Potri.001G101400	GO:0030131
Potri.001G101500	GO:0003676
Potri.001G101600	GO:0005515
Potri.001G101700	GO:0005515
Potri.001G101700	GO:0008270
Potri.001G101800	GO:0003677
Potri.001G102000	GO:0006508
Potri.001G102000	GO:0008237
Potri.001G102000	GO:0008270
Potri.001G102100	GO:0006508
Potri.001G102100	GO:0008237
Potri.001G102100	GO:0008270
Potri.001G102300	GO:0051260
Potri.001G102900	GO:0004672
Potri.001G102900	GO:0005524
Potri.001G102900	GO:0006468
Potri.001G103000	GO:0008152
Potri.001G103000	GO:0016491
Potri.001G103100	GO:0004190
Potri.001G103100	GO:0016021
Potri.001G103300	GO:0005524
Potri.001G103300	GO:0009058
Potri.001G103300	GO:0016874
Potri.001G103600	GO:0046983
Potri.001G103900	GO:0005515
Potri.001G103900	GO:0008270
Potri.001G104000	GO:0003777
Potri.001G104000	GO:0005515
Potri.001G104000	GO:0005524
Potri.001G104000	GO:0005871
Potri.001G104000	GO:0007018
Potri.001G104000	GO:0008017
Potri.001G104300	GO:0003682
Potri.001G104300	GO:0006351
Potri.001G104500	GO:0004357
Potri.001G104500	GO:0042398
Potri.001G104600	GO:0003924
Potri.001G104600	GO:0005874
Potri.001G104600	GO:0007017
Potri.001G104700	GO:0004672
Potri.001G104700	GO:0006468
Potri.001G104800	GO:0006310
Potri.001G105100	GO:0004602
Potri.001G105100	GO:0006979
Potri.001G105100	GO:0016209
Potri.001G105100	GO:0016491
Potri.001G105100	GO:0055114
Potri.001G105200	GO:0004602
Potri.001G105200	GO:0006979
Potri.001G105200	GO:0016209
Potri.001G105200	GO:0016491
Potri.001G105200	GO:0055114
Potri.001G105400	GO:0005515
Potri.001G105600	GO:0005515
Potri.001G105700	GO:0030001
Potri.001G105700	GO:0046872
Potri.001G105800	GO:0000166
Potri.001G105800	GO:0030001
Potri.001G105800	GO:0046872
Potri.001G105900	GO:0003824
Potri.001G105900	GO:0008152
Potri.001G106100	GO:0003924
Potri.001G106100	GO:0005874
Potri.001G106100	GO:0007017
Potri.001G106200	GO:0003779
Potri.001G106200	GO:0005622
Potri.001G106200	GO:0015629
Potri.001G106200	GO:0030042
Potri.001G106600	GO:0004672
Potri.001G106600	GO:0006468
Potri.001G107100	GO:0008270
Potri.001G107200	GO:0016021
Potri.001G107300	GO:0003677
Potri.001G107300	GO:0005524
Potri.001G107300	GO:0016787
Potri.001G107500	GO:0006367
Potri.001G108000	GO:0004650
Potri.001G108000	GO:0005975
Potri.001G108100	GO:0003700
Potri.001G108100	GO:0005634
Potri.001G108100	GO:0006355
Potri.001G108100	GO:0043565
Potri.001G108200	GO:0004857
Potri.001G108300	GO:0005515
Potri.001G108600	GO:0016020
Potri.001G108600	GO:0016021
Potri.001G108600	GO:0022857
Potri.001G108700	GO:0004252
Potri.001G108700	GO:0006508
Potri.001G108700	GO:0016021
Potri.001G108800	GO:0005515
Potri.001G108900	GO:0004672
Potri.001G108900	GO:0006468
Potri.001G109100	GO:0005506
Potri.001G109100	GO:0016705
Potri.001G109100	GO:0020037
Potri.001G109100	GO:0055114
Potri.001G109200	GO:0006506
Potri.001G109200	GO:0016021
Potri.001G109300	GO:0005506
Potri.001G109300	GO:0016705
Potri.001G109300	GO:0020037
Potri.001G109300	GO:0055114
Potri.001G109500	GO:0005515
Potri.001G109600	GO:0008137
Potri.001G109600	GO:0009055
Potri.001G109600	GO:0016020
Potri.001G109700	GO:0004857
Potri.001G110200	GO:0005525
Potri.001G110300	GO:0005515
Potri.001G110300	GO:0051087
Potri.001G110400	GO:0016021
Potri.001G110400	GO:0055085
Potri.001G110500	GO:0003700
Potri.001G110500	GO:0006355
Potri.001G110700	GO:0003700
Potri.001G110700	GO:0006355
Potri.001G110800	GO:0003700
Potri.001G110800	GO:0006355
Potri.001G111000	GO:0055085
Potri.001G111100	GO:0046907
Potri.001G111300	GO:0003677
Potri.001G111300	GO:0003899
Potri.001G111300	GO:0006351
Potri.001G111400	GO:0016021
Potri.001G111400	GO:0055085
Potri.001G111500	GO:0016614
Potri.001G111500	GO:0050660
Potri.001G111500	GO:0055114
Potri.001G111700	GO:0004421
Potri.001G111700	GO:0008299
Potri.001G112100	GO:0003824
Potri.001G112100	GO:0005515
Potri.001G112200	GO:0003677
Potri.001G112200	GO:0005634
Potri.001G112200	GO:0006355
Potri.001G112400	GO:0003677
Potri.001G112400	GO:0003700
Potri.001G112400	GO:0005634
Potri.001G112400	GO:0006355
Potri.001G112400	GO:0046983
Potri.001G112700	GO:0005515
Potri.001G113100	GO:0016491
Potri.001G113100	GO:0055114
Potri.001G113200	GO:0051287
Potri.001G113200	GO:0055114
Potri.001G113300	GO:0008152
Potri.001G113300	GO:0016616
Potri.001G113300	GO:0051287
Potri.001G113300	GO:0055114
Potri.001G113400	GO:0003677
Potri.001G113400	GO:0046983
Potri.001G113700	GO:0004252
Potri.001G113700	GO:0006508
Potri.001G113800	GO:0005507
Potri.001G113800	GO:0006801
Potri.001G113800	GO:0016532
Potri.001G113800	GO:0030001
Potri.001G113800	GO:0046872
Potri.001G113800	GO:0055114
Potri.001G113900	GO:0005506
Potri.001G113900	GO:0016705
Potri.001G113900	GO:0020037
Potri.001G113900	GO:0055114
Potri.001G114000	GO:0005524
Potri.001G114000	GO:0005634
Potri.001G114000	GO:0006351
Potri.001G114000	GO:0006355
Potri.001G114000	GO:0032502
Potri.001G114100	GO:0055085
Potri.001G114200	GO:0009055
Potri.001G114300	GO:0006873
Potri.001G114300	GO:0008308
Potri.001G114300	GO:0016021
Potri.001G114300	GO:0055085
Potri.001G114400	GO:0005819
Potri.001G114400	GO:0005874
Potri.001G114400	GO:0032147
Potri.001G114400	GO:0060236
Potri.001G114500	GO:0004672
Potri.001G114500	GO:0005515
Potri.001G114500	GO:0005524
Potri.001G114500	GO:0006468
Potri.001G114700	GO:0016020
Potri.001G115000	GO:0003677
Potri.001G115000	GO:0008270
Potri.001G115100	GO:0003777
Potri.001G115100	GO:0005515
Potri.001G115100	GO:0005524
Potri.001G115100	GO:0005871
Potri.001G115100	GO:0007018
Potri.001G115100	GO:0008017
Potri.001G115400	GO:0006855
Potri.001G115400	GO:0015238
Potri.001G115400	GO:0015297
Potri.001G115400	GO:0016020
Potri.001G115400	GO:0055085
Potri.001G115500	GO:0019538
Potri.001G115600	GO:0008152
Potri.001G115600	GO:0016597
Potri.001G116000	GO:0000439
Potri.001G116000	GO:0006289
Potri.001G116000	GO:0006355
Potri.001G116100	GO:0016020
Potri.001G116100	GO:0035556
Potri.001G116400	GO:0003735
Potri.001G116400	GO:0005622
Potri.001G116400	GO:0005840
Potri.001G116400	GO:0006412
Potri.001G116500	GO:0005506
Potri.001G116500	GO:0006633
Potri.001G116500	GO:0016491
Potri.001G116500	GO:0055114
Potri.001G116800	GO:0003904
Potri.001G116800	GO:0006281
Potri.001G116900	GO:0006904
Potri.001G116900	GO:0016192
Potri.001G117100	GO:0008270
Potri.001G117200	GO:0006511
Potri.001G117200	GO:0031625
Potri.001G117500	GO:0003747
Potri.001G117500	GO:0006415
Potri.001G117800	GO:0004672
Potri.001G117800	GO:0006468
Potri.001G117900	GO:0005509
Potri.001G118100	GO:0003735
Potri.001G118100	GO:0005840
Potri.001G118100	GO:0006412
Potri.001G118200	GO:0005507
Potri.001G118200	GO:0008131
Potri.001G118200	GO:0009308
Potri.001G118200	GO:0048038
Potri.001G118200	GO:0055114
Potri.001G118300	GO:0005507
Potri.001G118300	GO:0008131
Potri.001G118300	GO:0009308
Potri.001G118300	GO:0048038
Potri.001G118300	GO:0055114
Potri.001G118400	GO:0005506
Potri.001G118400	GO:0016705
Potri.001G118400	GO:0020037
Potri.001G118400	GO:0055114
Potri.001G118500	GO:0005506
Potri.001G118500	GO:0016705
Potri.001G118500	GO:0020037
Potri.001G118500	GO:0055114
Potri.001G119200	GO:0004857
Potri.001G119300	GO:0004857
Potri.001G119500	GO:0005515
Potri.001G119700	GO:0009058
Potri.001G119700	GO:0016740
Potri.001G119800	GO:0006508
Potri.001G119800	GO:0008233
Potri.001G119900	GO:0009733
Potri.001G120000	GO:0003677
Potri.001G120000	GO:0006355
Potri.001G120200	GO:0007275
Potri.001G120300	GO:0005507
Potri.001G120300	GO:0016491
Potri.001G120300	GO:0055114
Potri.001G120400	GO:0005975
Potri.001G120500	GO:0003824
Potri.001G120500	GO:0005992
Potri.001G120700	GO:0006351
Potri.001G120700	GO:0043565
Potri.001G120900	GO:0004315
Potri.001G120900	GO:0006633
Potri.001G121000	GO:0016491
Potri.001G121000	GO:0055114
Potri.001G121100	GO:0004499
Potri.001G121100	GO:0050660
Potri.001G121100	GO:0050661
Potri.001G121100	GO:0055114
Potri.001G121300	GO:0003700
Potri.001G121300	GO:0006355
Potri.001G121300	GO:0043565
Potri.001G121400	GO:0009116
Potri.001G122400	GO:0016491
Potri.001G122400	GO:0016616
Potri.001G122400	GO:0019752
Potri.001G122400	GO:0055114
Potri.001G122700	GO:0000045
Potri.001G122700	GO:0005737
Potri.001G123400	GO:0003677
Potri.001G123400	GO:0005515
Potri.001G123400	GO:0005524
Potri.001G123400	GO:0016787
Potri.001G123500	GO:0004672
Potri.001G123500	GO:0005515
Potri.001G123500	GO:0006468
Potri.001G123600	GO:0005525
Potri.001G123700	GO:0015079
Potri.001G123700	GO:0016020
Potri.001G123700	GO:0071805
Potri.001G123800	GO:0015079
Potri.001G123800	GO:0016020
Potri.001G123800	GO:0071805
Potri.001G124000	GO:0005515
Potri.001G124000	GO:0008270
Potri.001G124200	GO:0016021
Potri.001G124200	GO:0022857
Potri.001G124200	GO:0055085
Potri.001G124300	GO:0003729
Potri.001G124300	GO:0005685
Potri.001G124300	GO:0006376
Potri.001G124400	GO:0005779
Potri.001G124400	GO:0016559
Potri.001G124700	GO:0005875
Potri.001G124700	GO:0007017
Potri.001G124800	GO:0005215
Potri.001G124800	GO:0006810
Potri.001G124800	GO:0016020
Potri.001G124900	GO:0005525
Potri.001G125000	GO:0000796
Potri.001G125000	GO:0005515
Potri.001G125000	GO:0005524
Potri.001G125000	GO:0005694
Potri.001G125000	GO:0007076
Potri.001G125000	GO:0051276
Potri.001G125500	GO:0016021
Potri.001G125500	GO:0055085
Potri.001G125600	GO:0019904
Potri.001G126100	GO:0004672
Potri.001G126100	GO:0005515
Potri.001G126100	GO:0005524
Potri.001G126100	GO:0006468
Potri.001G126200	GO:0005319
Potri.001G126200	GO:0006869
Potri.001G126200	GO:0016021
Potri.001G126400	GO:0000398
Potri.001G126400	GO:0003676
Potri.001G126400	GO:0003723
Potri.001G126400	GO:0045131
Potri.001G126700	GO:0009058
Potri.001G126700	GO:0030170
Potri.001G127100	GO:0005515
Potri.001G127100	GO:0008270
Potri.001G127300	GO:0005089
Potri.001G127400	GO:0016747
Potri.001G127500	GO:0004857
Potri.001G127600	GO:0016747
Potri.001G127700	GO:0016787
Potri.001G128100	GO:0016747
Potri.001G128400	GO:0005515
Potri.001G128500	GO:0004672
Potri.001G128500	GO:0006468
